EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
866102,SAN DIEGO CO.,RAMONA ARPT,11/19/2019,1800,Lightning, , ,0,0,0,5000,CA,PST-8, ,143888,C,73,SGX,0,0,Fire Department/Rescue, , , ,1,ENE,1,ENE,RAMONA ARPT,11/19/2019,1900,33.0358,-116.8878,33.0358,-116.8878,"Lightning struck a pine tree near Ramona, catching it on fire. The fire then spread to many nearby palm trees. The fire departments had to suppress the fires.","A closed upper low pressure system, combined with remnant tropical cyclone moisture, brought heavy rain and mountain snow to southern California. Across the area, 1 to 4 inches of rain fell, which was heaviest on the 19th and 20th. Rainfall rates of 0.50 to 1 inch per hour observed which caused impacts to many areas including Valley Center, Alpine and the Mexico border. A waterspout was spotted (photo) just west of San Clemente and Dana Point (LA waters) on the 20th, with another possible waterspout sighting on the 21st. Snow was observed down to 4200 feet.",311
864944,MARIN CO.,MARIN CITY,12/25/2019,400,Lightning, , ,0,0,300,0,CA,PST-8, ,144103,C,41,MTR,0,0,Broadcast Media, , , ,1,NNE,1,NNE,MARIN CITY,12/25/2019,410,37.8896,-122.5448,37.8896,-122.5448,"Lightning hit a 100 foot tall tree on Waterview drive in Mill Valley in the early morning. The strike split the tree in half with debris landing on nearby decks and roofs https://abc7news.com/weather/exclusive-lightning-strike-damages-tree-near-mill-valley-homes/5785998/.","A weather system moved through the region on Christmas Day bringing rain showers and thunderstorms to the area as well as snow over area peaks. Numerous nearly stationary thunderstorms were observed over the coastal waters, many producing dozens of lightning strikes. Additionally, several cells showed rotation prompting the issuance of multiple Special Marine Warnings. Some thunderstorms did make it onto land and produced small hail.",312
883092,RIVERSIDE CO.,PALM DESERT,03/12/2020,1400,Lightning, , ,0,0,5000,0,CA,PST-8, ,146714,C,65,SGX,0,0,Fire Department/Rescue, , , ,1,NE,1,NE,PALM DESERT,03/12/2020,1500,33.7299,-116.3646,33.7299,-116.3646,"Riverside County Fire responded to a palm tree on fire next to a home. The tree was struck by lightning.","An atmospheric river moved into the California bight on March 10th, bringing heavy rainfall and mountain snow to Southern California. A closed upper low moved into the region on March 12, bringing a southerly moisture surge, resulting in more heavy rain (especially in the deserts) and mountain snow. Rainfall totals in the deserts were 1 to 2 inches on March 12th and 550 lightning strikes occurred. Flash flooding occurred in the deserts near Canebrake and Borrego Springs. Snowfall occurred above 7000 feet on March 10th and above 6000 feet on March 12th.",313
882407,SAN DIEGO CO.,LEMON GROVE,03/27/2020,0,Lightning, , ,0,0,10000,0,CA,PST-8, ,146782,C,73,SGX,2,0,Broadcast Media, , , ,1,NE,1,NE,LEMON GROVE,03/27/2020,200,32.7441,-117.003,32.7441,-117.003,"Broadcast media reported lightning struck a palm tree and burned a nearby house in Spring Valley between 0000 and 0200 PST on March 27th. Two injuries were reported.","A cold upper low brought widespread precipitation, mountain snow and thunderstorms to Southern California on March 25th through 27th. Heavy rain occurred at times along the coast and in the valleys and heavy mountain snow occurred in the mountains. Thunderstorms were observed in the coast and valleys, where small hail and lightning was produced. There were numerous reports of small hail in San Diego, and a house caught on fire, due to a lightning strike, in Spring Valley. Two people were injured due to the lightning strike. Rainfall totals ranged from a few hundredths of an inch along the coast to up to 0.75 in the mountains.",314
898126,TEHAMA CO.,BLUNT,05/18/2020,1400,Lightning, , ,0,0,5000,0,CA,PST-8, ,148727,C,103,STO,0,0,Newspaper, , , ,1,NW,1,NW,BLUNT,05/18/2020,1530,40.2618,-122.2878,40.2618,-122.2878,"Local media reported that a man's home was struck by lightning on the afternoon of May 18. Media crews posted photos and video footage of damage to the owner's home which was estimated to be at least five thousand dollars worth of damage.","A late season storm brought showers, thunderstorms, and high elevation snow to the region. Thunderstorms brought heavy rain, copious amounts of small and accumulating hail, funnel clouds, and even a weak tornado to interior northern California.",315
917804,SIERRA CO.,SIERRAVILLE DRWTR AR,07/25/2020,1625,Lightning, , ,1,1,0,0,CA,PST-8, ,152383,C,91,REV,0,0,Broadcast Media, , , ,14,ESE,14,ESE,SIERRAVILLE DRWTR AR,07/25/2020,1635,39.4707,-120.1339,39.4707,-120.1339,"A 47-year-old Nevada man died after being struck by lightning while on a jet ski at Stampede Reservoir in Sierra County on Saturday 25 July. His body went underwater near the boat ramp and divers later found his body 20 yards from the shoreline. The lightning also struck the man's son, who was knocked unconscious and was severely burned according to an eyewitness.","Weak mid-level shortwave troughing and increased moisture allowed for thunderstorms to develop the 15th through the 27th.",316
908484,MONTEREY CO.,SAN ARDO,08/15/2020,1015,Lightning, , ,0,0,0,0,CA,PST-8, ,150658,C,53,MTR,0,0,Public, , , ,0,N,0,N,SAN ARDO,08/15/2020,1020,36.02,-120.9,36.02,-120.9,"Report of lightning striking a tree near San Ardo sparking a small fire.","A prolonged and oppressive heat wave swept the Central Coast and Bay Area for almost a week from August 14th to August 19th with widespread record breaking temperatures observed across the region. This was caused by a strong high pressure system over the Desert Southwest that expanded westward into California. This dome of heat brought hot temperatures to the area for several days. Multiple days of triple digit afternoon highs were recorded inland with some coastal locations even reaching the mid 90s. Several days of hot and dry weather further dried fuels over the area increasing fire danger. During this event, a surge of monsoonal and tropical moisture from a former Tropical Storm advected northward with sufficient instability to generate multiple high based and dry thunderstorms that produced several thousand lightning strikes over the Greater Bay Area. Many locations saw wind gusts of 40-50 mph with isolated areas seeing gusts of 60-75 mph. This prompted the San Francisco Bay Area forecast office to issue a rare severe thunderstorm warning. These lightning strikes in combination with gusty and erratic outflow winds sparked hundreds of wildfires across the state of California. Several smaller fires combined to form complexes some of which are now among the largest wildfires in state history. Most of which were still actively burning at the end of August. Hundreds of thousands of acres have been burned with several hundred structures destroyed as well as a handful of deaths and injuries. Tens of thousands of residents were also forced to evacuate. Additionally, all of these wildfires burning simultaneously across the state gave the Bay Area the worst air quality in the world at one point.",317
908481,SONOMA CO.,MARK WEST,08/16/2020,400,Lightning, , ,0,0,0,0,CA,PST-8, ,150658,C,97,MTR,0,0,Trained Spotter, , , ,1,N,1,N,MARK WEST,08/16/2020,405,38.53,-122.78,38.53,-122.78,"Spotter reported lightning struck a redwood tree shearing off about 20 feet of it this morning.","A prolonged and oppressive heat wave swept the Central Coast and Bay Area for almost a week from August 14th to August 19th with widespread record breaking temperatures observed across the region. This was caused by a strong high pressure system over the Desert Southwest that expanded westward into California. This dome of heat brought hot temperatures to the area for several days. Multiple days of triple digit afternoon highs were recorded inland with some coastal locations even reaching the mid 90s. Several days of hot and dry weather further dried fuels over the area increasing fire danger. During this event, a surge of monsoonal and tropical moisture from a former Tropical Storm advected northward with sufficient instability to generate multiple high based and dry thunderstorms that produced several thousand lightning strikes over the Greater Bay Area. Many locations saw wind gusts of 40-50 mph with isolated areas seeing gusts of 60-75 mph. This prompted the San Francisco Bay Area forecast office to issue a rare severe thunderstorm warning. These lightning strikes in combination with gusty and erratic outflow winds sparked hundreds of wildfires across the state of California. Several smaller fires combined to form complexes some of which are now among the largest wildfires in state history. Most of which were still actively burning at the end of August. Hundreds of thousands of acres have been burned with several hundred structures destroyed as well as a handful of deaths and injuries. Tens of thousands of residents were also forced to evacuate. Additionally, all of these wildfires burning simultaneously across the state gave the Bay Area the worst air quality in the world at one point.",318
912905,SANTA CLARA CO.,PALO ALTO,08/16/2020,400,Lightning, , ,0,0,0,0,CA,PST-8, ,150658,C,85,MTR,0,0,Newspaper, , , ,0,N,0,N,PALO ALTO,08/16/2020,430,37.45,-122.15,37.45,-122.15,"Lightning struck a utility pole in Palo Alto early Sunday morning causing a small fire and causing about 4,500 customers to lose power https://www.paloaltoonline.com/news/2020/08/16/storm-brings-fires-power-outages-to-the-bay-area.","A prolonged and oppressive heat wave swept the Central Coast and Bay Area for almost a week from August 14th to August 19th with widespread record breaking temperatures observed across the region. This was caused by a strong high pressure system over the Desert Southwest that expanded westward into California. This dome of heat brought hot temperatures to the area for several days. Multiple days of triple digit afternoon highs were recorded inland with some coastal locations even reaching the mid 90s. Several days of hot and dry weather further dried fuels over the area increasing fire danger. During this event, a surge of monsoonal and tropical moisture from a former Tropical Storm advected northward with sufficient instability to generate multiple high based and dry thunderstorms that produced several thousand lightning strikes over the Greater Bay Area. Many locations saw wind gusts of 40-50 mph with isolated areas seeing gusts of 60-75 mph. This prompted the San Francisco Bay Area forecast office to issue a rare severe thunderstorm warning. These lightning strikes in combination with gusty and erratic outflow winds sparked hundreds of wildfires across the state of California. Several smaller fires combined to form complexes some of which are now among the largest wildfires in state history. Most of which were still actively burning at the end of August. Hundreds of thousands of acres have been burned with several hundred structures destroyed as well as a handful of deaths and injuries. Tens of thousands of residents were also forced to evacuate. Additionally, all of these wildfires burning simultaneously across the state gave the Bay Area the worst air quality in the world at one point.",319
912900,SAN MATEO CO.,REDWOOD CITY,08/16/2020,415,Lightning, , ,0,0,0,0,CA,PST-8, ,150658,C,81,MTR,0,0,Broadcast Media, , , ,0,N,0,N,REDWOOD CITY,08/16/2020,420,37.48,-122.27,37.48,-122.27,"Lightning struck a redwood tree in Redwood City https://sanfrancisco.cbslocal.com/2020/08/16/lightning-from-rare-bay-area-thunderstorm-leaves-damage-in-its-wake/.","A prolonged and oppressive heat wave swept the Central Coast and Bay Area for almost a week from August 14th to August 19th with widespread record breaking temperatures observed across the region. This was caused by a strong high pressure system over the Desert Southwest that expanded westward into California. This dome of heat brought hot temperatures to the area for several days. Multiple days of triple digit afternoon highs were recorded inland with some coastal locations even reaching the mid 90s. Several days of hot and dry weather further dried fuels over the area increasing fire danger. During this event, a surge of monsoonal and tropical moisture from a former Tropical Storm advected northward with sufficient instability to generate multiple high based and dry thunderstorms that produced several thousand lightning strikes over the Greater Bay Area. Many locations saw wind gusts of 40-50 mph with isolated areas seeing gusts of 60-75 mph. This prompted the San Francisco Bay Area forecast office to issue a rare severe thunderstorm warning. These lightning strikes in combination with gusty and erratic outflow winds sparked hundreds of wildfires across the state of California. Several smaller fires combined to form complexes some of which are now among the largest wildfires in state history. Most of which were still actively burning at the end of August. Hundreds of thousands of acres have been burned with several hundred structures destroyed as well as a handful of deaths and injuries. Tens of thousands of residents were also forced to evacuate. Additionally, all of these wildfires burning simultaneously across the state gave the Bay Area the worst air quality in the world at one point.",320
